timestamp,event,event2,gluc_mmol_L,kh_g,Dauer (hh:mm:ss),delta_time_s
2025-12-08 03:11:28,EGV,,5.2,,,11488.0
2025-12-08 03:16:27,EGV,,5.2,,,11787.0
2025-12-08 03:21:28,EGV,,5.2,,,12088.0
2025-12-08 03:26:28,EGV,,5.1,,,12388.0
2025-12-08 03:31:28,EGV,,5.3,,,12688.0
2025-12-08 03:36:27,EGV,,5.4,,,12987.0
2025-12-08 03:41:28,EGV,,5.2,,,13288.0
2025-12-08 03:46:27,EGV,,5.2,,,13587.0
2025-12-08 03:51:28,EGV,,5.2,,,13888.0
2025-12-08 03:56:27,EGV,,5.3,,,14187.0
2025-12-08 04:01:28,EGV,,5.3,,,14488.0
2025-12-08 04:06:28,EGV,,5.3,,,14788.0
2025-12-08 04:11:27,EGV,,5.3,,,15087.0
2025-12-08 04:16:27,EGV,,5.3,,,15387.0
2025-12-08 04:21:28,EGV,,5.2,,,15688.0
2025-12-08 04:26:28,EGV,,5.2,,,15988.0
2025-12-08 04:31:28,EGV,,5.3,,,16288.0
2025-12-08 04:36:28,EGV,,5.4,,,16588.0
2025-12-08 04:41:28,EGV,,5.3,,,16888.0
2025-12-08 04:46:27,EGV,,5.4,,,17187.0
2025-12-08 04:51:28,EGV,,5.4,,,17488.0
2025-12-08 04:56:27,EGV,,5.4,,,17787.0
2025-12-08 05:01:27,EGV,,5.3,,,18087.0
2025-12-08 05:06:28,EGV,,5.4,,,18388.0
2025-12-08 05:11:28,EGV,,5.5,,,18688.0
2025-12-08 05:16:28,EGV,,5.4,,,18988.0
2025-12-08 05:21:27,EGV,,5.4,,,19287.0
2025-12-08 05:26:27,EGV,,5.3,,,19587.0
2025-12-08 05:31:27,EGV,,5.0,,,19887.0
2025-12-08 05:36:27,EGV,,5.1,,,20187.0
2025-12-08 05:41:28,EGV,,5.2,,,20488.0
2025-12-08 05:46:27,EGV,,5.3,,,20787.0
2025-12-08 05:51:27,EGV,,5.4,,,21087.0
2025-12-08 05:56:28,EGV,,5.4,,,21388.0
2025-12-08 06:01:28,EGV,,5.4,,,21688.0
2025-12-08 06:06:28,EGV,,5.5,,,21988.0
2025-12-08 06:11:28,EGV,,5.5,,,22288.0
2025-12-08 06:16:28,EGV,,5.4,,,22588.0
2025-12-08 06:21:27,EGV,,5.0,,,22887.0
2025-12-08 06:26:27,EGV,,5.1,,,23187.0
2025-12-08 06:31:27,EGV,,5.2,,,23487.0
2025-12-08 06:36:27,EGV,,5.3,,,23787.0
2025-12-08 06:41:29,EGV,,5.3,,,24089.0
2025-12-08 06:46:28,EGV,,5.2,,,24388.0
2025-12-08 06:51:27,EGV,,5.2,,,24687.0
2025-12-08 06:56:27,EGV,,5.2,,,24987.0
2025-12-08 07:01:28,EGV,,5.2,,,25288.0
2025-12-08 07:06:27,EGV,,5.3,,,25587.0
2025-12-08 07:11:28,EGV,,5.3,,,25888.0
2025-12-08 07:16:27,EGV,,5.3,,,26187.0
2025-12-08 07:21:28,EGV,,5.3,,,26488.0
2025-12-08 07:26:27,EGV,,5.2,,,26787.0
2025-12-08 07:31:28,EGV,,5.3,,,27088.0
2025-12-08 07:36:27,EGV,,5.5,,,27387.0
2025-12-08 07:41:27,EGV,,5.6,,,27687.0
2025-12-08 07:46:27,EGV,,5.7,,,27987.0
2025-12-08 07:51:27,EGV,,5.7,,,28287.0
2025-12-08 07:56:27,EGV,,5.4,,,28587.0
2025-12-08 08:01:27,EGV,,5.3,,,28887.0
2025-12-08 08:06:28,EGV,,5.4,,,29188.0
2025-12-08 08:11:27,EGV,,5.4,,,29487.0
2025-12-08 08:16:27,EGV,,5.7,,,29787.0
2025-12-08 08:21:27,EGV,,5.9,,,30087.0
2025-12-08 08:26:27,EGV,,5.7,,,30387.0
2025-12-08 08:31:28,EGV,,5.5,,,30688.0
2025-12-08 08:36:27,EGV,,5.5,,,30987.0
2025-12-08 08:41:28,EGV,,5.3,,,31288.0
2025-12-08 08:46:27,EGV,,5.3,,,31587.0
2025-12-08 08:51:28,EGV,,5.6,,,31888.0
2025-12-08 08:56:27,EGV,,5.8,,,32187.0
2025-12-08 09:01:28,EGV,,5.9,,,32488.0
2025-12-08 09:06:27,EGV,,5.9,,,32787.0
2025-12-08 09:11:27,EGV,,5.8,,,33087.0
2025-12-08 09:16:28,EGV,,5.7,,,33388.0
2025-12-08 09:21:28,EGV,,5.6,,,33688.0
2025-12-08 09:26:27,EGV,,5.8,,,33987.0
2025-12-08 09:31:28,EGV,,6.1,,,34288.0
2025-12-08 09:36:27,EGV,,6.2,,,34587.0
2025-12-08 09:41:28,EGV,,6.2,,,34888.0
2025-12-08 09:46:27,EGV,,6.4,,,35187.0
2025-12-08 09:51:27,EGV,,6.3,,,35487.0
2025-12-08 09:56:27,EGV,,6.2,,,35787.0
2025-12-08 10:01:27,EGV,,6.1,,,36087.0
2025-12-08 10:06:27,EGV,,6.0,,,36387.0
2025-12-08 10:11:27,EGV,,5.8,,,36687.0
2025-12-08 10:16:27,EGV,,5.8,,,36987.0
2025-12-08 10:21:27,EGV,,5.7,,,37287.0
2025-12-08 10:26:27,EGV,,5.8,,,37587.0
2025-12-08 10:31:28,EGV,,5.8,,,37888.0
2025-12-08 10:36:28,EGV,,5.7,,,38188.0
2025-12-08 10:41:30,EGV,,5.7,,,38490.0
2025-12-08 10:46:27,EGV,,5.4,,,38787.0
2025-12-08 10:51:27,EGV,,5.7,,,39087.0
2025-12-08 10:56:27,EGV,,5.8,,,39387.0
2025-12-08 11:01:27,EGV,,5.8,,,39687.0
2025-12-08 11:06:27,EGV,,5.8,,,39987.0
2025-12-08 11:11:27,EGV,,5.7,,,40287.0
2025-12-08 11:16:27,EGV,,5.7,,,40587.0
2025-12-08 11:21:27,EGV,,5.8,,,40887.0
2025-12-08 11:26:28,EGV,,5.8,,,41188.0
2025-12-08 11:31:27,EGV,,5.8,,,41487.0
2025-12-08 11:36:27,EGV,,5.8,,,41787.0
2025-12-08 11:41:27,EGV,,5.7,,,42087.0
2025-12-08 11:46:27,EGV,,5.8,,,42387.0
2025-12-08 11:51:27,EGV,,5.8,,,42687.0
2025-12-08 11:56:26,EGV,,5.7,,,42986.0
2025-12-08 12:01:27,EGV,,5.7,,,43287.0
2025-12-08 12:06:27,EGV,,5.7,,,43587.0
2025-12-08 12:11:27,EGV,,5.7,,,43887.0
2025-12-08 12:16:27,EGV,,5.5,,,44187.0
2025-12-08 12:21:27,EGV,,5.4,,,44487.0
2025-12-08 12:26:27,EGV,,5.5,,,44787.0
2025-12-08 12:31:27,EGV,,5.5,,,45087.0
2025-12-08 12:36:27,EGV,,5.5,,,45387.0
2025-12-08 12:41:27,EGV,,5.6,,,45687.0
2025-12-08 12:46:29,EGV,,5.7,,,45989.0
2025-12-08 12:51:26,EGV,,5.6,,,46286.0
2025-12-08 12:56:27,EGV,,5.5,,,46587.0
2025-12-08 13:01:27,EGV,,5.5,,,46887.0
2025-12-08 13:06:26,EGV,,5.9,,,47186.0
2025-12-08 13:11:27,EGV,,6.8,,,47487.0
2025-12-08 13:16:27,EGV,,7.8,,,47787.0
2025-12-08 13:21:27,EGV,,8.6,,,48087.0
2025-12-08 13:26:27,EGV,,8.9,,,48387.0
2025-12-08 13:31:27,EGV,,9.0,,,48687.0
2025-12-08 13:36:27,EGV,,9.0,,,48987.0
2025-12-08 13:41:26,EGV,,8.9,,,49286.0
2025-12-08 13:46:26,EGV,,8.7,,,49586.0
2025-12-08 13:51:27,EGV,,8.7,,,49887.0
2025-12-08 13:56:27,EGV,,8.3,,,50187.0
2025-12-08 14:01:27,EGV,,8.2,,,50487.0
2025-12-08 14:06:27,EGV,,8.0,,,50787.0
2025-12-08 14:11:27,EGV,,8.2,,,51087.0
2025-12-08 14:16:27,EGV,,8.2,,,51387.0
2025-12-08 14:21:27,EGV,,8.2,,,51687.0
2025-12-08 14:26:26,EGV,,8.0,,,51986.0
2025-12-08 14:31:27,EGV,,8.0,,,52287.0
2025-12-08 14:36:27,EGV,,7.8,,,52587.0
2025-12-08 14:41:27,EGV,,7.7,,,52887.0
2025-12-08 14:46:28,EGV,,7.5,,,53188.0
2025-12-08 14:51:27,EGV,,7.1,,,53487.0
2025-12-08 14:56:27,EGV,,6.9,,,53787.0
2025-12-08 15:01:27,EGV,,6.8,,,54087.0
2025-12-08 15:06:27,EGV,,6.7,,,54387.0
2025-12-08 15:11:27,EGV,,6.7,,,54687.0
2025-12-08 15:16:27,EGV,,6.7,,,54987.0
2025-12-08 15:21:27,EGV,,6.4,,,55287.0
2025-12-08 15:26:27,EGV,,6.0,,,55587.0
2025-12-08 15:31:26,EGV,,5.5,,,55886.0
2025-12-08 15:36:27,EGV,,5.1,,,56187.0
2025-12-08 15:41:27,EGV,,4.7,,,56487.0
2025-12-08 15:46:27,EGV,,4.5,,,56787.0
2025-12-08 15:51:27,EGV,,4.4,,,57087.0
2025-12-08 15:56:27,EGV,,4.4,,,57387.0
2025-12-08 16:01:27,EGV,,4.4,,,57687.0
2025-12-08 16:06:27,EGV,,4.8,,,57987.0
2025-12-08 16:11:26,EGV,,5.0,,,58286.0
2025-12-08 16:16:27,EGV,,5.3,,,58587.0
2025-12-08 16:21:27,EGV,,5.4,,,58887.0
2025-12-08 16:26:27,EGV,,5.6,,,59187.0
2025-12-08 16:31:27,EGV,,5.7,,,59487.0
2025-12-08 16:36:27,EGV,,5.6,,,59787.0
2025-12-08 16:41:27,EGV,,5.5,,,60087.0
2025-12-08 16:46:29,EGV,,5.4,,,60389.0
2025-12-08 16:51:27,EGV,,5.5,,,60687.0
2025-12-08 16:56:27,EGV,,5.6,,,60987.0
2025-12-08 17:01:27,EGV,,5.4,,,61287.0
2025-12-08 17:06:27,EGV,,5.3,,,61587.0
2025-12-08 17:11:26,EGV,,5.5,,,61886.0
2025-12-08 17:16:27,EGV,,5.3,,,62187.0
2025-12-08 17:21:27,EGV,,5.5,,,62487.0
2025-12-08 17:26:30,EGV,,5.4,,,62790.0
2025-12-08 17:31:27,EGV,,5.3,,,63087.0
2025-12-08 17:36:27,EGV,,5.2,,,63387.0
2025-12-08 17:41:27,EGV,,5.4,,,63687.0
2025-12-08 17:46:26,EGV,,5.5,,,63986.0
2025-12-08 17:51:27,EGV,,5.5,,,64287.0
2025-12-08 17:56:27,EGV,,5.3,,,64587.0
2025-12-08 18:01:26,EGV,,5.2,,,64886.0
2025-12-08 18:06:26,EGV,,5.3,,,65186.0
2025-12-08 18:11:27,EGV,,5.4,,,65487.0
2025-12-08 18:16:26,EGV,,5.5,,,65786.0
2025-12-08 18:21:27,EGV,,5.6,,,66087.0
2025-12-08 18:26:26,EGV,,5.3,,,66386.0
2025-12-08 18:31:26,EGV,,5.3,,,66686.0
2025-12-08 18:36:26,EGV,,5.4,,,66986.0
2025-12-08 18:41:26,EGV,,5.4,,,67286.0
2025-12-08 18:46:26,EGV,,5.3,,,67586.0
2025-12-08 18:51:28,EGV,,5.3,,,67888.0
2025-12-08 18:56:26,EGV,,5.3,,,68186.0
2025-12-08 19:01:27,EGV,,5.3,,,68487.0
2025-12-08 19:06:27,EGV,,5.4,,,68787.0
2025-12-08 19:11:26,EGV,,5.5,,,69086.0
2025-12-08 19:16:27,EGV,,5.7,,,69387.0
2025-12-08 19:21:26,EGV,,5.7,,,69686.0
2025-12-08 19:26:26,EGV,,5.9,,,69986.0
2025-12-08 19:31:26,EGV,,6.6,,,70286.0
2025-12-08 19:36:26,EGV,,7.2,,,70586.0
2025-12-08 19:41:26,EGV,,7.4,,,70886.0
2025-12-08 19:46:27,EGV,,7.4,,,71187.0
2025-12-08 19:51:27,EGV,,7.4,,,71487.0
2025-12-08 19:56:26,EGV,,7.3,,,71786.0
2025-12-08 20:01:26,EGV,,7.3,,,72086.0
2025-12-08 20:06:26,EGV,,7.3,,,72386.0
2025-12-08 20:11:26,EGV,,7.0,,,72686.0
2025-12-08 20:16:27,EGV,,6.7,,,72987.0
2025-12-08 20:21:26,EGV,,6.5,,,73286.0
2025-12-08 20:26:26,EGV,,6.3,,,73586.0
2025-12-08 20:31:26,EGV,,6.0,,,73886.0
2025-12-08 20:36:26,EGV,,5.8,,,74186.0
2025-12-08 20:41:26,EGV,,5.7,,,74486.0
2025-12-08 20:46:27,EGV,,5.7,,,74787.0
2025-12-08 20:51:28,EGV,,5.7,,,75088.0
2025-12-08 20:56:26,EGV,,5.7,,,75386.0
2025-12-08 21:01:27,EGV,,5.7,,,75687.0
2025-12-08 21:06:27,EGV,,5.7,,,75987.0
2025-12-08 21:11:27,EGV,,5.7,,,76287.0
2025-12-08 21:16:27,EGV,,5.8,,,76587.0
2025-12-08 21:21:27,EGV,,5.7,,,76887.0
2025-12-08 21:26:26,EGV,,5.5,,,77186.0
2025-12-08 21:31:26,EGV,,5.4,,,77486.0
2025-12-08 21:36:27,EGV,,5.3,,,77787.0
2025-12-08 21:41:26,EGV,,5.2,,,78086.0
2025-12-08 21:46:26,EGV,,5.1,,,78386.0
2025-12-08 21:51:26,EGV,,5.2,,,78686.0
2025-12-08 21:56:26,EGV,,5.1,,,78986.0
2025-12-08 22:01:26,EGV,,5.2,,,79286.0
2025-12-08 22:06:26,EGV,,5.5,,,79586.0
2025-12-08 22:11:26,EGV,,5.6,,,79886.0
2025-12-08 22:16:26,EGV,,5.5,,,80186.0
2025-12-08 22:21:26,EGV,,5.5,,,80486.0
2025-12-08 22:26:27,EGV,,5.5,,,80787.0
2025-12-08 22:31:26,EGV,,5.7,,,81086.0
2025-12-08 22:36:26,EGV,,5.6,,,81386.0
2025-12-08 22:41:27,EGV,,5.6,,,81687.0
2025-12-08 22:46:26,EGV,,5.6,,,81986.0
2025-12-08 22:51:28,EGV,,5.4,,,82288.0
2025-12-08 22:56:28,EGV,,5.3,,,82588.0
2025-12-08 23:01:28,EGV,,5.3,,,82888.0
2025-12-08 23:06:28,EGV,,5.4,,,83188.0
2025-12-08 23:11:27,EGV,,5.3,,,83487.0
2025-12-08 23:16:26,EGV,,5.2,,,83786.0
2025-12-08 23:21:27,EGV,,5.3,,,84087.0
2025-12-08 23:26:26,EGV,,5.4,,,84386.0
2025-12-08 23:31:26,EGV,,5.4,,,84686.0
2025-12-08 23:36:27,EGV,,5.5,,,84987.0
2025-12-08 23:41:27,EGV,,5.5,,,85287.0
2025-12-08 23:46:26,EGV,,5.6,,,85586.0
2025-12-08 23:51:26,EGV,,5.8,,,85886.0
2025-12-08 23:56:26,EGV,,5.8,,,86186.0
2025-12-09 00:01:26,EGV,,5.8,,,86.0
2025-12-09 00:06:26,EGV,,5.8,,,386.0
2025-12-09 00:11:26,EGV,,5.7,,,686.0
2025-12-09 00:16:26,EGV,,5.6,,,986.0
2025-12-09 00:21:26,EGV,,5.2,,,1286.0
2025-12-09 00:26:26,EGV,,5.2,,,1586.0
2025-12-09 00:31:26,EGV,,5.3,,,1886.0
2025-12-09 00:36:26,EGV,,5.4,,,2186.0
2025-12-09 00:41:26,EGV,,5.5,,,2486.0
2025-12-09 00:46:26,EGV,,5.5,,,2786.0
2025-12-09 00:51:26,EGV,,5.6,,,3086.0
2025-12-09 00:56:26,EGV,,5.6,,,3386.0
2025-12-09 01:01:26,EGV,,5.6,,,3686.0
2025-12-09 01:06:26,EGV,,5.6,,,3986.0
2025-12-09 01:11:27,EGV,,5.5,,,4287.0
2025-12-09 01:16:25,EGV,,5.6,,,4585.0
2025-12-09 01:21:26,EGV,,5.5,,,4886.0
2025-12-09 01:26:26,EGV,,5.4,,,5186.0
2025-12-09 01:31:26,EGV,,5.4,,,5486.0
2025-12-09 01:36:26,EGV,,5.5,,,5786.0
2025-12-09 01:41:26,EGV,,5.5,,,6086.0
2025-12-09 01:46:26,EGV,,5.5,,,6386.0
2025-12-09 01:51:26,EGV,,5.5,,,6686.0
2025-12-09 01:56:26,EGV,,5.5,,,6986.0
2025-12-09 02:01:26,EGV,,5.5,,,7286.0
2025-12-09 02:06:26,EGV,,5.4,,,7586.0
2025-12-09 02:11:26,EGV,,5.5,,,7886.0
2025-12-09 02:16:26,EGV,,5.5,,,8186.0
2025-12-09 02:21:25,EGV,,5.6,,,8485.0
2025-12-09 02:26:26,EGV,,5.3,,,8786.0
2025-12-09 02:31:26,EGV,,5.4,,,9086.0
2025-12-09 02:36:26,EGV,,5.5,,,9386.0
2025-12-09 02:41:26,EGV,,5.3,,,9686.0
2025-12-09 02:46:26,EGV,,5.6,,,9986.0
2025-12-09 02:51:26,EGV,,5.6,,,10286.0
2025-12-09 02:56:26,EGV,,5.5,,,10586.0
2025-12-09 03:01:26,EGV,,5.6,,,10886.0
2025-12-09 03:06:26,EGV,,5.5,,,11186.0
2025-12-09 03:11:27,EGV,,5.5,,,11487.0
2025-12-09 03:16:26,EGV,,5.4,,,11786.0
2025-12-09 03:21:26,EGV,,5.4,,,12086.0
2025-12-09 03:26:26,EGV,,5.3,,,12386.0
2025-12-09 03:31:26,EGV,,5.3,,,12686.0
2025-12-09 03:36:26,EGV,,5.2,,,12986.0
2025-12-09 03:41:26,EGV,,5.2,,,13286.0
2025-12-09 03:46:26,EGV,,5.3,,,13586.0
2025-12-09 03:51:26,EGV,,5.3,,,13886.0
2025-12-09 03:56:26,EGV,,5.5,,,14186.0
2025-12-09 04:01:25,EGV,,5.5,,,14485.0
2025-12-09 04:06:26,EGV,,5.3,,,14786.0
2025-12-09 04:11:26,EGV,,5.0,,,15086.0
2025-12-09 04:16:26,EGV,,5.1,,,15386.0
2025-12-09 04:21:25,EGV,,4.9,,,15685.0
2025-12-09 04:26:25,EGV,,4.8,,,15985.0
2025-12-09 04:31:25,EGV,,4.9,,,16285.0
2025-12-09 04:36:25,EGV,,5.3,,,16585.0
2025-12-09 04:41:26,EGV,,5.2,,,16886.0
2025-12-09 04:46:26,EGV,,5.0,,,17186.0
2025-12-09 04:51:26,EGV,,5.2,,,17486.0
2025-12-09 04:56:26,EGV,,5.2,,,17786.0
2025-12-09 05:01:26,EGV,,5.1,,,18086.0
2025-12-09 05:06:26,EGV,,5.2,,,18386.0
2025-12-09 05:11:27,EGV,,5.0,,,18687.0
2025-12-09 05:16:26,EGV,,5.2,,,18986.0
2025-12-09 05:21:26,EGV,,5.1,,,19286.0
2025-12-09 05:26:26,EGV,,5.2,,,19586.0
2025-12-09 05:31:26,EGV,,5.2,,,19886.0
2025-12-09 05:36:25,EGV,,5.5,,,20185.0
2025-12-09 05:41:26,EGV,,5.6,,,20486.0
2025-12-09 05:46:26,EGV,,5.4,,,20786.0
2025-12-09 05:51:26,EGV,,4.9,,,21086.0
2025-12-09 05:56:25,EGV,,4.8,,,21385.0
2025-12-09 06:01:26,EGV,,4.9,,,21686.0
2025-12-09 06:06:25,EGV,,4.9,,,21985.0
2025-12-09 06:11:26,EGV,,5.0,,,22286.0
2025-12-09 06:16:26,EGV,,5.3,,,22586.0
2025-12-09 06:21:26,EGV,,5.3,,,22886.0
2025-12-09 06:26:26,EGV,,5.2,,,23186.0
2025-12-09 06:31:26,EGV,,5.0,,,23486.0
2025-12-09 06:36:26,EGV,,5.0,,,23786.0
2025-12-09 06:41:25,EGV,,5.1,,,24085.0
2025-12-09 06:46:25,EGV,,5.2,,,24385.0
2025-12-09 06:51:26,EGV,,5.2,,,24686.0
2025-12-09 06:56:26,EGV,,5.3,,,24986.0
2025-12-09 07:01:26,EGV,,5.3,,,25286.0
2025-12-09 07:06:26,EGV,,5.3,,,25586.0
2025-12-09 07:11:26,EGV,,5.3,,,25886.0
2025-12-09 07:16:28,EGV,,5.2,,,26188.0
2025-12-09 07:21:25,EGV,,5.2,,,26485.0
2025-12-09 07:26:25,EGV,,5.3,,,26785.0
2025-12-09 07:31:25,EGV,,5.4,,,27085.0
2025-12-09 07:36:25,EGV,,5.4,,,27385.0
2025-12-09 07:41:26,EGV,,5.5,,,27686.0
2025-12-09 07:46:26,EGV,,5.5,,,27986.0
2025-12-09 07:51:25,EGV,,5.4,,,28285.0
2025-12-09 07:56:25,EGV,,5.5,,,28585.0
2025-12-09 08:01:26,EGV,,5.5,,,28886.0
2025-12-09 08:06:25,EGV,,5.4,,,29185.0
2025-12-09 08:11:26,EGV,,5.4,,,29486.0
2025-12-09 08:16:25,EGV,,5.4,,,29785.0
2025-12-09 08:21:25,EGV,,5.5,,,30085.0
2025-12-09 08:26:26,EGV,,5.4,,,30386.0
2025-12-09 08:31:26,EGV,,5.5,,,30686.0
2025-12-09 08:36:25,EGV,,5.8,,,30985.0
2025-12-09 08:41:26,EGV,,6.3,,,31286.0
2025-12-09 08:46:25,EGV,,6.8,,,31585.0
2025-12-09 08:51:25,EGV,,7.3,,,31885.0
2025-12-09 08:56:25,EGV,,7.5,,,32185.0
2025-12-09 09:01:26,EGV,,7.3,,,32486.0
2025-12-09 09:06:26,EGV,,7.0,,,32786.0
2025-12-09 09:11:26,EGV,,6.8,,,33086.0
2025-12-09 09:16:27,EGV,,6.4,,,33387.0
2025-12-09 09:21:25,EGV,,6.1,,,33685.0
2025-12-09 09:26:26,EGV,,5.8,,,33986.0
2025-12-09 09:31:26,EGV,,5.7,,,34286.0
2025-12-09 09:36:26,EGV,,5.8,,,34586.0
2025-12-09 09:41:26,EGV,,5.8,,,34886.0
2025-12-09 09:46:25,EGV,,5.7,,,35185.0
2025-12-09 09:51:25,EGV,,5.5,,,35485.0
2025-12-09 09:56:25,EGV,,5.5,,,35785.0
2025-12-09 10:01:25,EGV,,5.4,,,36085.0
2025-12-09 10:06:26,EGV,,5.5,,,36386.0
2025-12-09 10:11:25,EGV,,5.7,,,36685.0
2025-12-09 10:16:25,EGV,,5.7,,,36985.0
2025-12-09 10:21:25,EGV,,5.8,,,37285.0
2025-12-09 10:26:25,EGV,,5.8,,,37585.0
2025-12-09 10:31:26,EGV,,6.0,,,37886.0
2025-12-09 10:36:25,EGV,,6.1,,,38185.0
2025-12-09 10:41:25,EGV,,6.0,,,38485.0
2025-12-09 10:46:26,EGV,,5.8,,,38786.0
2025-12-09 10:51:26,EGV,,5.7,,,39086.0
2025-12-09 10:56:25,EGV,,5.6,,,39385.0
2025-12-09 11:01:25,EGV,,5.4,,,39685.0
2025-12-09 11:06:25,EGV,,5.4,,,39985.0
2025-12-09 11:11:25,EGV,,5.4,,,40285.0
2025-12-09 11:16:26,EGV,,5.3,,,40586.0
2025-12-09 11:21:29,EGV,,5.2,,,40889.0
2025-12-09 11:26:25,EGV,,5.2,,,41185.0
2025-12-09 11:31:25,EGV,,5.3,,,41485.0
2025-12-09 11:36:26,EGV,,5.3,,,41786.0
2025-12-09 11:41:25,EGV,,5.4,,,42085.0
2025-12-09 11:46:25,EGV,,5.5,,,42385.0
2025-12-09 11:51:26,EGV,,5.7,,,42686.0
2025-12-09 11:56:25,EGV,,5.7,,,42985.0
2025-12-09 12:01:25,EGV,,5.4,,,43285.0
2025-12-09 12:06:25,EGV,,5.4,,,43585.0
2025-12-09 12:11:25,EGV,,5.3,,,43885.0
2025-12-09 12:16:25,EGV,,5.3,,,44185.0
2025-12-09 12:21:25,EGV,,5.4,,,44485.0
2025-12-09 12:26:25,EGV,,5.4,,,44785.0
2025-12-09 12:31:26,EGV,,5.4,,,45086.0
2025-12-09 12:36:25,EGV,,5.7,,,45385.0
2025-12-09 12:41:25,EGV,,5.7,,,45685.0
2025-12-09 12:46:25,EGV,,5.9,,,45985.0
2025-12-09 12:51:25,EGV,,6.2,,,46285.0
2025-12-09 12:56:25,EGV,,6.5,,,46585.0
2025-12-09 13:01:26,EGV,,6.8,,,46886.0
2025-12-09 13:06:26,EGV,,6.8,,,47186.0
2025-12-09 13:11:25,EGV,,6.8,,,47485.0
2025-12-09 13:16:25,EGV,,6.7,,,47785.0
2025-12-09 13:21:27,EGV,,6.4,,,48087.0
2025-12-09 13:26:25,EGV,,6.4,,,48385.0
2025-12-09 13:31:26,EGV,,6.4,,,48686.0
2025-12-09 13:36:25,EGV,,6.6,,,48985.0
2025-12-09 13:41:26,EGV,,6.7,,,49286.0
2025-12-09 13:46:25,EGV,,6.5,,,49585.0
2025-12-09 13:51:26,EGV,,6.3,,,49886.0
2025-12-09 13:56:25,EGV,,6.2,,,50185.0
2025-12-09 14:01:25,EGV,,6.0,,,50485.0
2025-12-09 14:06:25,EGV,,5.8,,,50785.0
2025-12-09 14:11:25,EGV,,5.6,,,51085.0
2025-12-09 14:16:25,EGV,,5.8,,,51385.0
2025-12-09 14:21:25,EGV,,6.0,,,51685.0
2025-12-09 14:26:25,EGV,,6.4,,,51985.0
2025-12-09 14:31:25,EGV,,6.5,,,52285.0
2025-12-09 14:36:25,EGV,,6.9,,,52585.0
2025-12-09 14:41:25,EGV,,6.8,,,52885.0
2025-12-09 14:46:25,EGV,,6.8,,,53185.0
2025-12-09 14:51:25,EGV,,6.8,,,53485.0
2025-12-09 14:56:25,EGV,,6.5,,,53785.0
2025-12-09 15:01:25,EGV,,6.3,,,54085.0
2025-12-09 15:06:25,EGV,,6.1,,,54385.0
2025-12-09 15:11:25,EGV,,5.9,,,54685.0
2025-12-09 15:16:25,EGV,,5.7,,,54985.0
2025-12-09 15:21:26,EGV,,5.6,,,55286.0
2025-12-09 15:26:26,EGV,,5.5,,,55586.0
2025-12-09 15:31:25,EGV,,5.5,,,55885.0
2025-12-09 15:36:25,EGV,,5.5,,,56185.0
2025-12-09 15:41:25,EGV,,5.7,,,56485.0
2025-12-09 15:46:25,EGV,,5.8,,,56785.0
2025-12-09 15:51:25,EGV,,5.9,,,57085.0
2025-12-09 15:56:25,EGV,,6.0,,,57385.0
2025-12-09 16:01:25,EGV,,6.0,,,57685.0
2025-12-09 16:06:25,EGV,,6.1,,,57985.0
2025-12-09 16:11:25,EGV,,6.1,,,58285.0
2025-12-09 16:16:25,EGV,,6.0,,,58585.0
2025-12-09 16:21:25,EGV,,5.9,,,58885.0
2025-12-09 16:26:25,EGV,,5.9,,,59185.0
2025-12-09 16:31:25,EGV,,5.9,,,59485.0
2025-12-09 16:36:25,EGV,,5.8,,,59785.0
2025-12-09 16:41:25,EGV,,5.8,,,60085.0
2025-12-09 16:46:25,EGV,,5.5,,,60385.0
2025-12-09 16:51:25,EGV,,5.5,,,60685.0
2025-12-09 16:56:25,EGV,,5.9,,,60985.0
2025-12-09 17:01:25,EGV,,5.7,,,61285.0
2025-12-09 17:06:25,EGV,,5.9,,,61585.0
2025-12-09 17:11:25,EGV,,6.0,,,61885.0
2025-12-09 17:16:25,EGV,,5.9,,,62185.0
2025-12-09 17:21:24,EGV,,5.9,,,62484.0
2025-12-09 17:26:25,EGV,,6.0,,,62785.0
2025-12-09 17:31:26,EGV,,5.9,,,63086.0
2025-12-09 17:36:25,EGV,,5.9,,,63385.0
2025-12-09 17:41:25,EGV,,5.8,,,63685.0
2025-12-09 17:46:24,EGV,,5.8,,,63984.0
2025-12-09 17:51:24,EGV,,5.8,,,64284.0
2025-12-09 17:56:25,EGV,,5.8,,,64585.0
2025-12-09 18:01:24,EGV,,5.9,,,64884.0
2025-12-09 18:06:25,EGV,,5.8,,,65185.0
2025-12-09 18:11:25,EGV,,5.8,,,65485.0
2025-12-09 18:16:24,EGV,,5.7,,,65784.0
2025-12-09 18:21:25,EGV,,5.7,,,66085.0
2025-12-09 18:26:25,EGV,,5.7,,,66385.0
2025-12-09 18:31:25,EGV,,5.6,,,66685.0
2025-12-09 18:36:25,EGV,,5.6,,,66985.0
2025-12-09 18:41:25,EGV,,5.7,,,67285.0
2025-12-09 18:46:25,EGV,,5.7,,,67585.0
2025-12-09 18:51:25,EGV,,5.8,,,67885.0
2025-12-09 18:56:25,EGV,,5.8,,,68185.0
2025-12-09 19:01:25,EGV,,5.8,,,68485.0
2025-12-09 19:06:24,EGV,,5.8,,,68784.0
2025-12-09 19:11:25,EGV,,6.2,,,69085.0
